,Unnamed:0,long,lat,Administrativedistrict,Yearofconstruction,Typeofbuilding,Floors,Surfacearea[m^2],modernizationstatus,Numberofbuildings,averageheatdemand[kWh/m^2],maxheatdemand[kWh/m^2],weatherfilenames,Heatcapacity,Klimazone,zipcode
7216,10560,7.1,51.5167,Gelsenkirchen,2015,EFH,2,154.44,tabula_retrofit,2,30.5967878,107.304575,TRY2015_514395067746_Jahr_City_Duisburg,25.92,2,45879
7217,10561,7.1,51.5167,Gelsenkirchen,1918,RH,2,126.56,tabula_standard,1865,97.50168966,317.0565158,TRY2015_514395067746_Jahr_City_Duisburg,153.6,2,45879
7218,10562,7.1,51.5167,Gelsenkirchen,1918,RH,2,126.56,tabula_retrofit,1004,36.02499038,117.3046881,TRY2015_514395067746_Jahr_City_Duisburg,69.12,2,45879
7219,10563,7.1,51.5167,Gelsenkirchen,1948,RH,2,115.49,tabula_standard,2592,75.54752944,247.0851485,TRY2015_514395067746_Jahr_City_Duisburg,153.6,2,45879
7220,10564,7.1,51.5167,Gelsenkirchen,1948,RH,2,115.49,tabula_retrofit,1396,26.14220477,88.92099556,TRY2015_514395067746_Jahr_City_Duisburg,69.12,2,45879
7221,10565,7.1,51.5167,Gelsenkirchen,1957,RH,2,116.33,tabula_standard,1100,92.56673285,319.5315263,TRY2015_514395067746_Jahr_City_Duisburg,153.6,2,45879
7222,10566,7.1,51.5167,Gelsenkirchen,1957,RH,2,116.33,tabula_retrofit,592,29.2129363,118.8194088,TRY2015_514395067746_Jahr_City_Duisburg,69.12,2,45879
7223,10567,7.1,51.5167,Gelsenkirchen,1968,RH,2,120.06,tabula_standard,1344,55.95186228,155.9079085,TRY2015_514395067746_Jahr_City_Duisburg,144.0,2,45879
7224,10568,7.1,51.5167,Gelsenkirchen,1968,RH,2,120.06,tabula_retrofit,724,25.1042932,69.24874789,TRY2015_514395067746_Jahr_City_Duisburg,64.8,2,45879
7225,10569,7.1,51.5167,Gelsenkirchen,1978,RH,2,129.3,tabula_standard,1222,62.64185558,211.7669673,TRY2015_514395067746_Jahr_City_Duisburg,86.4,2,45879
7226,10570,7.1,51.5167,Gelsenkirchen,1978,RH,2,129.3,tabula_retrofit,658,25.89615179,93.60753834,TRY2015_514395067746_Jahr_City_Duisburg,38.88,2,45879
7227,10571,7.1,51.5167,Gelsenkirchen,1983,RH,2,134.33,tabula_standard,769,62.49414377,199.8824804,TRY2015_514395067746_Jahr_City_Duisburg,86.4,2,45879
7228,10572,7.1,51.5167,Gelsenkirchen,1983,RH,2,134.33,tabula_retrofit,40,34.02254501,112.3574589,TRY2015_514395067746_Jahr_City_Duisburg,38.88,2,45879
7229,10573,7.1,51.5167,Gelsenkirchen,1994,RH,2,130.37,tabula_standard,2171,43.78697258,134.5373097,TRY2015_514395067746_Jahr_City_Duisburg,67.2,2,45879
7230,10574,7.1,51.5167,Gelsenkirchen,1994,RH,2,130.37,tabula_retrofit,114,27.97937086,85.43115843,TRY2015_514395067746_Jahr_City_Duisburg,30.24,2,45879
7231,10575,7.1,51.5167,Gelsenkirchen,2001,RH,2,129.24,tabula_standard,1188,36.45453066,111.8940691,TRY2015_514395067746_Jahr_City_Duisburg,52.8,2,45879
7232,10576,7.1,51.5167,Gelsenkirchen,2001,RH,2,129.24,tabula_retrofit,63,26.77785888,83.91279242,TRY2015_514395067746_Jahr_City_Duisburg,23.76,2,45879
7233,10577,7.1,51.5167,Gelsenkirchen,2009,RH,2,135.42,tabula_standard,938,31.07358523,114.8378784,TRY2015_514395067746_Jahr_City_Duisburg,52.8,2,45879
7234,10578,7.1,51.5167,Gelsenkirchen,2009,RH,2,135.42,tabula_retrofit,49,25.8576154,97.602632,TRY2015_514395067746_Jahr_City_Duisburg,23.76,2,45879
7235,10579,7.1,51.5167,Gelsenkirchen,2015,RH,2,141.6,tabula_standard,99,30.58207106,94.07492593,TRY2015_514395067746_Jahr_City_Duisburg,52.8,2,45879
7236,10580,7.1,51.5167,Gelsenkirchen,2015,RH,2,141.6,tabula_retrofit,5,27.09885193,83.83304257,TRY2015_514395067746_Jahr_City_Duisburg,23.76,2,45879
7237,10581,7.1,51.5167,Gelsenkirchen,1918,MFH,4,360.89,tabula_standard,2024,80.4659362,264.2647065,TRY2015_514395067746_Jahr_City_Duisburg,124.8,2,45879
7238,10582,7.1,51.5167,Gelsenkirchen,1918,MFH,4,360.89,tabula_retrofit,1090,30.07431431,96.99832385,TRY2015_514395067746_Jahr_City_Duisburg,56.16,2,45879
7239,10583,7.1,51.5167,Gelsenkirchen,1948,MFH,4,332.47,tabula_standard,1316,102.5263068,345.8001257,TRY2015_514395067746_Jahr_City_Duisburg,124.8,2,45879
7240,10584,7.1,51.5167,Gelsenkirchen,1948,MFH,4,332.47,tabula_retrofit,709,30.83492342,103.0658717,TRY2015_514395067746_Jahr_City_Duisburg,56.16,2,45879
7241,10585,7.1,51.5167,Gelsenkirchen,1957,MFH,4,351.12,tabula_standard,1641,93.53166488,281.162799,TRY2015_514395067746_Jahr_City_Duisburg,124.8,2,45879
7242,10586,7.1,51.5167,Gelsenkirchen,1957,MFH,4,351.12,tabula_retrofit,884,30.63232605,93.12797087,TRY2015_514395067746_Jahr_City_Duisburg,56.16,2,45879
7243,10587,7.1,51.5167,Gelsenkirchen,1968,MFH,4,383.96,tabula_standard,2006,66.71377967,209.0741501,TRY2015_514395067746_Jahr_City_Duisburg,115.2,2,45879
7244,10588,7.1,51.5167,Gelsenkirchen,1968,MFH,4,383.96,tabula_retrofit,1080,25.87493627,81.45149179,TRY2015_514395067746_Jahr_City_Duisburg,51.84,2,45879
7245,10589,7.1,51.5167,Gelsenkirchen,1978,MFH,4,401.43,tabula_standard,1824,66.80295913,215.024904,TRY2015_514395067746_Jahr_City_Duisburg,62.4,2,45879
7246,10590,7.1,51.5167,Gelsenkirchen,1978,MFH,4,401.43,tabula_retrofit,982,27.30244666,88.31902207,TRY2015_514395067746_Jahr_City_Duisburg,28.08,2,45879
7247,10591,7.1,51.5167,Gelsenkirchen,1983,MFH,4,438.36,tabula_standard,359,54.8960946,171.956429,TRY2015_514395067746_Jahr_City_Duisburg,62.4,2,45879
7248,10592,7.1,51.5167,Gelsenkirchen,1983,MFH,4,438.36,tabula_retrofit,19,26.08036999,80.15612681,TRY2015_514395067746_Jahr_City_Duisburg,28.08,2,45879
7249,10593,7.1,51.5167,Gelsenkirchen,1994,MFH,4,430.42,tabula_standard,629,56.86495583,194.0837971,TRY2015_514395067746_Jahr_City_Duisburg,57.6,2,45879
7250,10594,7.1,51.5167,Gelsenkirchen,1994,MFH,4,430.42,tabula_retrofit,33,26.44683208,91.88602731,TRY2015_514395067746_Jahr_City_Duisburg,25.92,2,45879
7251,10595,7.1,51.5167,Gelsenkirchen,2001,MFH,4,426.23,tabula_standard,355,38.05482214,125.2748357,TRY2015_514395067746_Jahr_City_Duisburg,43.2,2,45879
7252,10596,7.1,51.5167,Gelsenkirchen,2001,MFH,4,426.23,tabula_retrofit,19,24.32777926,82.54027469,TRY2015_514395067746_Jahr_City_Duisburg,19.44,2,45879
7253,10597,7.1,51.5167,Gelsenkirchen,2009,MFH,4,458.82,tabula_standard,139,27.90601716,83.6177919,TRY2015_514395067746_Jahr_City_Duisburg,43.2,2,45879
7254,10598,7.1,51.5167,Gelsenkirchen,2009,MFH,4,458.82,tabula_retrofit,7,23.29710731,69.93213622,TRY2015_514395067746_Jahr_City_Duisburg,19.44,2,45879
7255,10599,7.1,51.5167,Gelsenkirchen,2015,MFH,4,491.41,tabula_standard,15,27.6851902,92.99727884,TRY2015_514395067746_Jahr_City_Duisburg,43.2,2,45879
7256,10600,7.1,51.5167,Gelsenkirchen,2015,MFH,4,491.41,tabula_retrofit,1,19.02111957,63.96664466,TRY2015_514395067746_Jahr_City_Duisburg,19.44,2,45879
7257,10601,7.1,51.5167,Gelsenkirchen,1918,GMH,6,1348.12,tabula_standard,6,80.50882377,264.2647011,TRY2015_514395067746_Jahr_City_Duisburg,124.8,2,45879
7258,10602,7.1,51.5167,Gelsenkirchen,1918,GMH,6,1348.12,tabula_retrofit,3,30.055907,96.99832971,TRY2015_514395067746_Jahr_City_Duisburg,56.16,2,45879
7259,10603,7.1,51.5167,Gelsenkirchen,1948,GMH,6,1067.57,tabula_standard,17,102.6642677,345.8001192,TRY2015_514395067746_Jahr_City_Duisburg,124.8,2,45879
7260,10604,7.1,51.5167,Gelsenkirchen,1948,GMH,6,1067.57,tabula_retrofit,9,30.82525932,103.0658679,TRY2015_514395067746_Jahr_City_Duisburg,56.16,2,45879
7261,10605,7.1,51.5167,Gelsenkirchen,1957,GMH,6,982.66,tabula_standard,63,93.64779553,281.1627951,TRY2015_514395067746_Jahr_City_Duisburg,124.8,2,45879
7262,10606,7.1,51.5167,Gelsenkirchen,1957,GMH,6,982.66,tabula_retrofit,34,30.61496068,93.12796809,TRY2015_514395067746_Jahr_City_Duisburg,56.16,2,45879
7263,10607,7.1,51.5167,Gelsenkirchen,1968,GMH,6,1385.29,tabula_standard,77,66.72600326,209.0741629,TRY2015_514395067746_Jahr_City_Duisburg,115.2,2,45879
7264,10608,7.1,51.5167,Gelsenkirchen,1968,GMH,6,1385.29,tabula_retrofit,41,25.85682675,81.45149116,TRY2015_514395067746_Jahr_City_Duisburg,51.84,2,45879
7265,10609,7.1,51.5167,Gelsenkirchen,1978,GMH,6,1730.54,tabula_standard,70,66.78555074,215.0248912,TRY2015_514395067746_Jahr_City_Duisburg,62.4,2,45879
7266,10610,7.1,51.5167,Gelsenkirchen,1978,GMH,6,1730.54,tabula_retrofit,38,27.28543195,88.31902286,TRY2015_514395067746_Jahr_City_Duisburg,28.08,2,45879
7267,10611,7.1,51.5167,Gelsenkirchen,1983,GMH,6,1460.0,tabula_standard,35,54.88087451,171.9564298,TRY2015_514395067746_Jahr_City_Duisburg,62.4,2,45879
7268,10612,7.1,51.5167,Gelsenkirchen,1983,GMH,6,1460.0,tabula_retrofit,2,26.04025644,80.15613121,TRY2015_514395067746_Jahr_City_Duisburg,28.08,2,45879
7269,10613,7.1,51.5167,Gelsenkirchen,1994,GMH,6,1212.54,tabula_standard,48,56.8166328,194.0837959,TRY2015_514395067746_Jahr_City_Duisburg,57.6,2,45879
7270,10614,7.1,51.5167,Gelsenkirchen,1994,GMH,6,1212.54,tabula_retrofit,3,26.42149463,91.88602626,TRY2015_514395067746_Jahr_City_Duisburg,25.92,2,45879
7271,10615,7.1,51.5167,Gelsenkirchen,2001,GMH,6,825.24,tabula_standard,16,38.01039353,125.2748338,TRY2015_514395067746_Jahr_City_Duisburg,43.2,2,45879
7272,10616,7.1,51.5167,Gelsenkirchen,2001,GMH,6,825.24,tabula_retrofit,1,24.30993884,82.54027419,TRY2015_514395067746_Jahr_City_Duisburg,19.44,2,45879
7273,10617,7.1,51.5167,Gelsenkirchen,2009,GMH,6,1368.42,tabula_standard,21,27.86621208,83.61779539,TRY2015_514395067746_Jahr_City_Duisburg,43.2,2,45879
7274,10618,7.1,51.5167,Gelsenkirchen,2009,GMH,6,1368.42,tabula_retrofit,1,23.26442114,69.93213795,TRY2015_514395067746_Jahr_City_Duisburg,19.44,2,45879
7275,10619,7.1,51.5167,Gelsenkirchen,2015,GMH,6,1451.56,tabula_standard,4,27.64907052,92.99727345,TRY2015_514395067746_Jahr_City_Duisburg,43.2,2,45879
7276,10620,6.8514,51.4699,Oberhausen,1918,EFH,2,139.66,tabula_standard,846,138.3013726,409.3353797,TRY2015_514395067746_Jahr_City_Duisburg,180.0,1,46045
7277,10621,6.8514,51.4699,Oberhausen,1918,EFH,2,139.66,tabula_retrofit,456,40.52459598,126.4124497,TRY2015_514395067746_Jahr_City_Duisburg,81.0,1,46045
7278,10622,6.8514,51.4699,Oberhausen,1948,EFH,2,132.63,tabula_standard,451,109.8302093,359.4184393,TRY2015_514395067746_Jahr_City_Duisburg,180.0,1,46045
7279,10623,6.8514,51.4699,Oberhausen,1948,EFH,2,132.63,tabula_retrofit,243,33.83967038,109.1096238,TRY2015_514395067746_Jahr_City_Duisburg,81.0,1,46045
7280,10624,6.8514,51.4699,Oberhausen,1957,EFH,2,135.04,tabula_standard,436,138.3077398,411.3058736,TRY2015_514395067746_Jahr_City_Duisburg,180.0,1,46045
7281,10625,6.8514,51.4699,Oberhausen,1957,EFH,2,135.04,tabula_retrofit,235,47.79795586,151.7125037,TRY2015_514395067746_Jahr_City_Duisburg,81.0,1,46045
7282,10626,6.8514,51.4699,Oberhausen,1968,EFH,2,144.47,tabula_standard,533,135.2945675,410.2474711,TRY2015_514395067746_Jahr_City_Duisburg,170.0,1,46045
7283,10627,6.8514,51.4699,Oberhausen,1968,EFH,2,144.47,tabula_retrofit,287,47.96004231,161.0169378,TRY2015_514395067746_Jahr_City_Duisburg,76.5,1,46045
7284,10628,6.8514,51.4699,Oberhausen,1978,EFH,2,154.61,tabula_standard,484,92.93162419,295.0098099,TRY2015_514395067746_Jahr_City_Duisburg,95.0,1,46045
7285,10629,6.8514,51.4699,Oberhausen,1978,EFH,2,154.61,tabula_retrofit,261,35.82452924,118.2266033,TRY2015_514395067746_Jahr_City_Duisburg,42.75,1,46045
7286,10630,6.8514,51.4699,Oberhausen,1983,EFH,2,156.25,tabula_standard,281,66.90639663,193.1313,TRY2015_514395067746_Jahr_City_Duisburg,95.0,1,46045
7287,10631,6.8514,51.4699,Oberhausen,1983,EFH,2,156.25,tabula_retrofit,15,30.60542981,88.5801675,TRY2015_514395067746_Jahr_City_Duisburg,42.75,1,46045
7288,10632,6.8514,51.4699,Oberhausen,1994,EFH,2,153.45,tabula_standard,441,68.92860979,223.0146124,TRY2015_514395067746_Jahr_City_Duisburg,75.0,1,46045
7289,10633,6.8514,51.4699,Oberhausen,1994,EFH,2,153.45,tabula_retrofit,23,37.62084761,125.5319098,TRY2015_514395067746_Jahr_City_Duisburg,33.75,1,46045
7290,10634,6.8514,51.4699,Oberhausen,2001,EFH,2,152.66,tabula_standard,228,49.57404413,171.2104656,TRY2015_514395067746_Jahr_City_Duisburg,60.0,1,46045
7291,10635,6.8514,51.4699,Oberhausen,2001,EFH,2,152.66,tabula_retrofit,12,34.94484302,128.7439793,TRY2015_514395067746_Jahr_City_Duisburg,27.0,1,46045
7292,10636,6.8514,51.4699,Oberhausen,2009,EFH,2,153.55,tabula_standard,258,39.87582635,132.2197264,TRY2015_514395067746_Jahr_City_Duisburg,60.0,1,46045
7293,10637,6.8514,51.4699,Oberhausen,2009,EFH,2,153.55,tabula_retrofit,14,27.52553731,92.08170066,TRY2015_514395067746_Jahr_City_Duisburg,27.0,1,46045
7294,10638,6.8514,51.4699,Oberhausen,2015,EFH,2,154.44,tabula_standard,41,33.9314707,117.1015343,TRY2015_514395067746_Jahr_City_Duisburg,60.0,1,46045
7295,10639,6.8514,51.4699,Oberhausen,2015,EFH,2,154.44,tabula_retrofit,2,30.5967878,107.304575,TRY2015_514395067746_Jahr_City_Duisburg,27.0,1,46045
7296,10640,6.8514,51.4699,Oberhausen,1918,RH,2,126.56,tabula_standard,1486,97.50168966,317.0565158,TRY2015_514395067746_Jahr_City_Duisburg,160.0,1,46045
7297,10641,6.8514,51.4699,Oberhausen,1918,RH,2,126.56,tabula_retrofit,800,36.02499038,117.3046881,TRY2015_514395067746_Jahr_City_Duisburg,72.0,1,46045
7298,10642,6.8514,51.4699,Oberhausen,1948,RH,2,115.49,tabula_standard,2464,75.54752944,247.0851485,TRY2015_514395067746_Jahr_City_Duisburg,160.0,1,46045
7299,10643,6.8514,51.4699,Oberhausen,1948,RH,2,115.49,tabula_retrofit,1327,26.14220477,88.92099556,TRY2015_514395067746_Jahr_City_Duisburg,72.0,1,46045
7300,10644,6.8514,51.4699,Oberhausen,1957,RH,2,116.33,tabula_standard,1164,92.56673285,319.5315263,TRY2015_514395067746_Jahr_City_Duisburg,160.0,1,46045
7301,10645,6.8514,51.4699,Oberhausen,1957,RH,2,116.33,tabula_retrofit,627,29.2129363,118.8194088,TRY2015_514395067746_Jahr_City_Duisburg,72.0,1,46045
7302,10646,6.8514,51.4699,Oberhausen,1968,RH,2,120.06,tabula_standard,1423,55.95186228,155.9079085,TRY2015_514395067746_Jahr_City_Duisburg,150.0,1,46045
7303,10647,6.8514,51.4699,Oberhausen,1968,RH,2,120.06,tabula_retrofit,766,25.1042932,69.24874789,TRY2015_514395067746_Jahr_City_Duisburg,67.5,1,46045
7304,10648,6.8514,51.4699,Oberhausen,1978,RH,2,129.3,tabula_standard,1294,62.64185558,211.7669673,TRY2015_514395067746_Jahr_City_Duisburg,90.0,1,46045
7305,10649,6.8514,51.4699,Oberhausen,1978,RH,2,129.3,tabula_retrofit,697,25.89615179,93.60753834,TRY2015_514395067746_Jahr_City_Duisburg,40.5,1,46045
7306,10650,6.8514,51.4699,Oberhausen,1983,RH,2,134.33,tabula_standard,840,62.49414377,199.8824804,TRY2015_514395067746_Jahr_City_Duisburg,90.0,1,46045
7307,10651,6.8514,51.4699,Oberhausen,1983,RH,2,134.33,tabula_retrofit,44,34.02254501,112.3574589,TRY2015_514395067746_Jahr_City_Duisburg,40.5,1,46045
7308,10652,6.8514,51.4699,Oberhausen,1994,RH,2,130.37,tabula_standard,2499,43.78697258,134.5373097,TRY2015_514395067746_Jahr_City_Duisburg,70.0,1,46045
7309,10653,6.8514,51.4699,Oberhausen,1994,RH,2,130.37,tabula_retrofit,132,27.97937086,85.43115843,TRY2015_514395067746_Jahr_City_Duisburg,31.5,1,46045
7310,10654,6.8514,51.4699,Oberhausen,2001,RH,2,129.24,tabula_standard,1528,36.45453066,111.8940691,TRY2015_514395067746_Jahr_City_Duisburg,55.0,1,46045
7311,10655,6.8514,51.4699,Oberhausen,2001,RH,2,129.24,tabula_retrofit,80,26.77785888,83.91279242,TRY2015_514395067746_Jahr_City_Duisburg,24.75,1,46045
7312,10656,6.8514,51.4699,Oberhausen,2009,RH,2,135.42,tabula_standard,1235,31.07358523,114.8378784,TRY2015_514395067746_Jahr_City_Duisburg,55.0,1,46045
7313,10657,6.8514,51.4699,Oberhausen,2009,RH,2,135.42,tabula_retrofit,65,25.8576154,97.602632,TRY2015_514395067746_Jahr_City_Duisburg,24.75,1,46045
7314,10658,6.8514,51.4699,Oberhausen,2015,RH,2,141.6,tabula_standard,105,30.58207106,94.07492593,TRY2015_514395067746_Jahr_City_Duisburg,55.0,1,46045
7315,10659,6.8514,51.4699,Oberhausen,2015,RH,2,141.6,tabula_retrofit,6,27.09885193,83.83304257,TRY2015_514395067746_Jahr_City_Duisburg,24.75,1,46045
7316,10660,6.8514,51.4699,Oberhausen,1918,MFH,4,360.89,tabula_standard,1320,80.4659362,264.2647065,TRY2015_514395067746_Jahr_City_Duisburg,130.0,1,46045
7317,10661,6.8514,51.4699,Oberhausen,1918,MFH,4,360.89,tabula_retrofit,711,30.07431431,96.99832385,TRY2015_514395067746_Jahr_City_Duisburg,58.5,1,46045
7318,10662,6.8514,51.4699,Oberhausen,1948,MFH,4,332.47,tabula_standard,987,102.5263068,345.8001257,TRY2015_514395067746_Jahr_City_Duisburg,130.0,1,46045
7319,10663,6.8514,51.4699,Oberhausen,1948,MFH,4,332.47,tabula_retrofit,531,30.83492342,103.0658717,TRY2015_514395067746_Jahr_City_Duisburg,58.5,1,46045
7320,10664,6.8514,51.4699,Oberhausen,1957,MFH,4,351.12,tabula_standard,1457,93.53166488,281.162799,TRY2015_514395067746_Jahr_City_Duisburg,130.0,1,46045
7321,10665,6.8514,51.4699,Oberhausen,1957,MFH,4,351.12,tabula_retrofit,785,30.63232605,93.12797087,TRY2015_514395067746_Jahr_City_Duisburg,58.5,1,46045
7322,10666,6.8514,51.4699,Oberhausen,1968,MFH,4,383.96,tabula_standard,1781,66.71377967,209.0741501,TRY2015_514395067746_Jahr_City_Duisburg,120.0,1,46045
7323,10667,6.8514,51.4699,Oberhausen,1968,MFH,4,383.96,tabula_retrofit,959,25.87493627,81.45149179,TRY2015_514395067746_Jahr_City_Duisburg,54.0,1,46045
7324,10668,6.8514,51.4699,Oberhausen,1978,MFH,4,401.43,tabula_standard,1619,66.80295913,215.024904,TRY2015_514395067746_Jahr_City_Duisburg,65.0,1,46045
7325,10669,6.8514,51.4699,Oberhausen,1978,MFH,4,401.43,tabula_retrofit,872,27.30244666,88.31902207,TRY2015_514395067746_Jahr_City_Duisburg,29.25,1,46045
7326,10670,6.8514,51.4699,Oberhausen,1983,MFH,4,438.36,tabula_standard,488,54.8960946,171.956429,TRY2015_514395067746_Jahr_City_Duisburg,65.0,1,46045
7327,10671,6.8514,51.4699,Oberhausen,1983,MFH,4,438.36,tabula_retrofit,26,26.08036999,80.15612681,TRY2015_514395067746_Jahr_City_Duisburg,29.25,1,46045
7328,10672,6.8514,51.4699,Oberhausen,1994,MFH,4,430.42,tabula_standard,755,56.86495583,194.0837971,TRY2015_514395067746_Jahr_City_Duisburg,60.0,1,46045
7329,10673,6.8514,51.4699,Oberhausen,1994,MFH,4,430.42,tabula_retrofit,40,26.44683208,91.88602731,TRY2015_514395067746_Jahr_City_Duisburg,27.0,1,46045
7330,10674,6.8514,51.4699,Oberhausen,2001,MFH,4,426.23,tabula_standard,543,38.05482214,125.2748357,TRY2015_514395067746_Jahr_City_Duisburg,45.0,1,46045
7331,10675,6.8514,51.4699,Oberhausen,2001,MFH,4,426.23,tabula_retrofit,29,24.32777926,82.54027469,TRY2015_514395067746_Jahr_City_Duisburg,20.25,1,46045
7332,10676,6.8514,51.4699,Oberhausen,2009,MFH,4,458.82,tabula_standard,179,27.90601716,83.6177919,TRY2015_514395067746_Jahr_City_Duisburg,45.0,1,46045
7333,10677,6.8514,51.4699,Oberhausen,2009,MFH,4,458.82,tabula_retrofit,9,23.29710731,69.93213622,TRY2015_514395067746_Jahr_City_Duisburg,20.25,1,46045
7334,10678,6.8514,51.4699,Oberhausen,2015,MFH,4,491.41,tabula_standard,25,27.6851902,92.99727884,TRY2015_514395067746_Jahr_City_Duisburg,45.0,1,46045
7335,10679,6.8514,51.4699,Oberhausen,2015,MFH,4,491.41,tabula_retrofit,1,19.02111957,63.96664466,TRY2015_514395067746_Jahr_City_Duisburg,20.25,1,46045
7336,10680,6.8514,51.4699,Oberhausen,1918,GMH,6,1348.12,tabula_standard,4,80.50882377,264.2647011,TRY2015_514395067746_Jahr_City_Duisburg,130.0,1,46045
7337,10681,6.8514,51.4699,Oberhausen,1918,GMH,6,1348.12,tabula_retrofit,2,30.055907,96.99832971,TRY2015_514395067746_Jahr_City_Duisburg,58.5,1,46045
7338,10682,6.8514,51.4699,Oberhausen,1957,GMH,6,982.66,tabula_standard,40,93.64779553,281.1627951,TRY2015_514395067746_Jahr_City_Duisburg,130.0,1,46045
7339,10683,6.8514,51.4699,Oberhausen,1957,GMH,6,982.66,tabula_retrofit,22,30.61496068,93.12796809,TRY2015_514395067746_Jahr_City_Duisburg,58.5,1,46045
7340,10684,6.8514,51.4699,Oberhausen,1968,GMH,6,1385.29,tabula_standard,49,66.72600326,209.0741629,TRY2015_514395067746_Jahr_City_Duisburg,120.0,1,46045
7341,10685,6.8514,51.4699,Oberhausen,1968,GMH,6,1385.29,tabula_retrofit,26,25.85682675,81.45149116,TRY2015_514395067746_Jahr_City_Duisburg,54.0,1,46045
7342,10686,6.8514,51.4699,Oberhausen,1978,GMH,6,1730.54,tabula_standard,45,66.78555074,215.0248912,TRY2015_514395067746_Jahr_City_Duisburg,65.0,1,46045
7343,10687,6.8514,51.4699,Oberhausen,1978,GMH,6,1730.54,tabula_retrofit,24,27.28543195,88.31902286,TRY2015_514395067746_Jahr_City_Duisburg,29.25,1,46045
7344,10688,6.8514,51.4699,Oberhausen,1983,GMH,6,1460.0,tabula_standard,29,54.88087451,171.9564298,TRY2015_514395067746_Jahr_City_Duisburg,65.0,1,46045
7345,10689,6.8514,51.4699,Oberhausen,1983,GMH,6,1460.0,tabula_retrofit,2,26.04025644,80.15613121,TRY2015_514395067746_Jahr_City_Duisburg,29.25,1,46045
7346,10690,6.8514,51.4699,Oberhausen,1994,GMH,6,1212.54,tabula_standard,33,56.8166328,194.0837959,TRY2015_514395067746_Jahr_City_Duisburg,60.0,1,46045
7347,10691,6.8514,51.4699,Oberhausen,1994,GMH,6,1212.54,tabula_retrofit,2,26.42149463,91.88602626,TRY2015_514395067746_Jahr_City_Duisburg,27.0,1,46045
7348,10692,6.8514,51.4699,Oberhausen,2001,GMH,6,825.24,tabula_standard,39,38.01039353,125.2748338,TRY2015_514395067746_Jahr_City_Duisburg,45.0,1,46045
7349,10693,6.8514,51.4699,Oberhausen,2001,GMH,6,825.24,tabula_retrofit,2,24.30993884,82.54027419,TRY2015_514395067746_Jahr_City_Duisburg,20.25,1,46045
7350,10694,6.8514,51.4699,Oberhausen,2009,GMH,6,1368.42,tabula_standard,22,27.86621208,83.61779539,TRY2015_514395067746_Jahr_City_Duisburg,45.0,1,46045
7351,10695,6.8514,51.4699,Oberhausen,2009,GMH,6,1368.42,tabula_retrofit,1,23.26442114,69.93213795,TRY2015_514395067746_Jahr_City_Duisburg,20.25,1,46045
7352,10696,6.8514,51.4699,Oberhausen,2015,GMH,6,1451.56,tabula_standard,4,27.64907052,92.99727345,TRY2015_514395067746_Jahr_City_Duisburg,45.0,1,46045
7353,10697,6.9172,51.5365,MuelheimanderRuhr,1918,EFH,2,139.66,tabula_standard,811,142.8183243,451.6439102,TRY2015_515365069172_Jahr_City_Bottrop,180.0,1,45403
7354,10698,6.9172,51.5365,MuelheimanderRuhr,1918,EFH,2,139.66,tabula_retrofit,437,41.94965009,126.4124497,TRY2015_515365069172_Jahr_City_Bottrop,81.0,1,45403
7355,10699,6.9172,51.5365,MuelheimanderRuhr,1948,EFH,2,132.63,tabula_standard,552,113.4805625,368.3820505,TRY2015_515365069172_Jahr_City_Bottrop,180.0,1,45403
7356,10700,6.9172,51.5365,MuelheimanderRuhr,1948,EFH,2,132.63,tabula_retrofit,297,35.00794543,109.1096238,TRY2015_515365069172_Jahr_City_Bottrop,81.0,1,45403
7357,10701,6.9172,51.5365,MuelheimanderRuhr,1957,EFH,2,135.04,tabula_standard,642,142.7050936,453.9645101,TRY2015_515365069172_Jahr_City_Bottrop,180.0,1,45403
7358,10702,6.9172,51.5365,MuelheimanderRuhr,1957,EFH,2,135.04,tabula_retrofit,346,49.4018867,151.7125037,TRY2015_515365069172_Jahr_City_Bottrop,81.0,1,45403
7359,10703,6.9172,51.5365,MuelheimanderRuhr,1968,EFH,2,144.47,tabula_standard,785,139.6307785,441.0904067,TRY2015_515365069172_Jahr_City_Bottrop,170.0,1,45403
7360,10704,6.9172,51.5365,MuelheimanderRuhr,1968,EFH,2,144.47,tabula_retrofit,422,49.72270694,161.0169378,TRY2015_515365069172_Jahr_City_Bottrop,76.5,1,45403
7361,10705,6.9172,51.5365,MuelheimanderRuhr,1978,EFH,2,154.61,tabula_standard,713,96.2587426,295.0098099,TRY2015_515365069172_Jahr_City_Bottrop,95.0,1,45403
